Gene_X,Gene_Y,P-value (exp_vs_XY),P-value adj (exp_vs_XY),P-value (exp_vs_YX),P-value adj (exp_vs_YX),P-value (actual_XY_vs_YX),P-value adj (actual_XY_vs_YX),P-value (exp_vs_average_XY_YX),P-value adj (exp_vs_average_XY_YX),Significant
NGS1,C3_00570C_A,0.9206873621164172,0.9558846656983325,0.2169507057742837,0.3930145477680293,0.21450595110687218,0.3599649222437211,0.3914875600482768,0.5674964531920368,0.0
NGS1,C2_10540W_A,2.3865910491727687e-05,0.0038859973715363043,0.12840495232571505,0.2964643752226068,0.004352512630025562,0.03337647486214758,0.05001667750461325,0.20558579167413446,0.0
NGS1,TPK2,0.0038776966422336486,0.03775266919608609,0.08133126119928814,0.2405774014125441,0.3436379681543351,0.4788058152978553,0.008834644885726679,0.08518496899265417,0.0
NGS1,RCK2,0.019014651573242024,0.09055049030185565,0.9033953324097784,0.9448086337562603,0.00476821025812195,0.03517679643256005,0.2485354447880498,0.44460955130354357,0.0
NGS1,EFH1,0.03574288717087054,0.1336473172476029,0.1991471618225545,0.3797502559450331,0.3998511405720701,0.5409750725386832,0.05727616771047821,0.21882433304772442,0.0
NGS1,HOG1,0.417696217388426,0.6088453338204175,,,,,0.417696217388426,0.5830775227971686,0.0
NGS1,FGR15,0.10240929612401646,0.24464442962959487,0.26920190133171973,0.44179127361407666,0.1117769100985064,0.23247219068359576,0.2803554661772818,0.4746927779592612,0.0
NGS1,SSK1,0.2158759637383926,0.4021371743285581,0.0617264714687921,0.21556940624240406,0.42836683984770135,0.5658494404744974,0.07789800015605466,0.2536581179724547,0.0
NGS1,C1_12120W_A,0.15308890121000518,0.3159754920974507,0.1818232340371083,0.35832110138693724,0.83414599557656,0.8838782771556503,0.10110020020146457,0.2883048771295353,0.0
NGS1,TPK1,0.03735660441624022,0.1347972578935661,0.03485678872745325,0.14276128252722156,0.10611293216996616,0.22645940949555815,0.06058057747983612,0.2231251627947008,0.0
NGS1,PTC1,0.07738433492278081,0.20797040010497342,0.08803985913251,0.252846180801294,0.46152097399125364,0.5876644184804021,0.015707290109021506,0.10885517331368391,0.0
NGS1,MSN4,0.3946658656804027,0.5902828599741675,0.00459545189588718,0.05488497058632584,0.0015694728289563898,0.018595875033998437,0.3822592827859582,0.5653263834750152,0.0
NGS1,TPS2,0.14454818014071086,0.3069418146197811,,,,,0.14454818014071086,0.3472908694177199,0.0
NGS1,HSP30,0.01225883714023385,0.07714097517513008,,,,,0.01225883714023385,0.09132833669474219,0.0
NGS1,YAK1,0.9041206184052555,0.944385099386866,0.011301656498513902,0.07682116679773722,0.007020884571698693,0.04472353226354897,0.25230346306593315,0.4462102788940539,0.0
NGS1,TYE7,0.1272600592530709,0.28412457656698564,,,,,0.1272600592530709,0.3200295160963302,0.0
CR_02460W_A,NGS1,0.01750218649212731,0.08948912685635939,0.6312421845209794,0.7674034475165656,0.010435612691481987,0.05589485701875968,0.26543809709403093,0.46285512374431953,0.0
CR_02460W_A,C7_03620C_A,0.7623973506712873,0.8768172103102304,0.09116919870322397,0.255702924290082,0.10662263518006232,0.22645940949555815,0.24908009976483952,0.44460955130354357,0.0
CR_02460W_A,NIK1,0.6992714219317564,0.8430468544784726,0.9150036403665395,0.947179592555253,0.7201989346053224,0.8022728872668975,0.7363538856113294,0.8351159952704863,0.0
CR_02460W_A,C7_00810W_A,0.42453115511018125,0.6153316742608245,0.635747865475278,0.7677878067662972,0.09980435184685915,0.21923315489956138,0.891760219773901,0.9324370017285,0.0
CR_02460W_A,CIP1,0.12842321536033502,0.2844050606263213,0.8038841838266906,0.8764570615332667,0.17955929260347203,0.3176818253753736,0.3021339866081826,0.4933475507355529,0.0
CR_02460W_A,MIG1,0.0750984033663872,0.2059850193704666,0.16491344796413188,0.33771406083089617,0.048488991214853366,0.14363026943187626,0.39358458153443737,0.5674964531920368,0.0
CR_02460W_A,PDE1,0.03707678798055988,0.1347972578935661,0.03988388830608731,0.15397796223087806,0.9844595097456057,0.9869837648987996,0.011415657659322434,0.086705607188138,0.0
CR_02460W_A,SKN7,0.09920028322366595,0.24128759017176077,0.21808065627176484,0.39354785097318484,0.3057078181988633,0.4476844828305451,0.11586066598182189,0.3082721291302047,0.0
CR_02460W_A,RHB1,0.013027942047764475,0.07754249235280163,0.024333099538072656,0.11347415725180417,0.7823778630271592,0.8484346517806327,0.003183213714322454,0.04742988434340456,0.0
CR_02460W_A,RCK2,0.41265451768273875,0.6067099383472039,0.8320398800267355,0.8986792921948108,0.6276819217932665,0.7370079021656674,0.5479047172293687,0.6962712398053386,0.0
CR_02460W_A,SSN3,0.04441810924239709,0.14786931851017357,0.018555240680735212,0.10287283897732023,0.025476349099137766,0.08737940787511286,0.3974107553321831,0.5674964531920368,0.0
CR_02460W_A,HOG1,0.17730162177007516,0.3491894535624381,0.1331115609375229,0.3028770299592913,0.5218339807504638,0.6416260580925515,0.03506517555969044,0.1713020051932418,0.0
CR_02460W_A,FGR15,0.0008739772137668645,0.016437319324270623,0.08057170509801317,0.2405774014125441,0.0007540858428488308,0.014742378227694643,0.20388000556653937,0.42251244629717216,0.0
CR_02460W_A,SSK1,0.06034097455161067,0.18208153724345677,0.11603895736809594,0.2846580672936103,0.18773286481043833,0.32194539535474287,0.05669298905842156,0.2179936869601242,0.0
CR_02460W_A,C1_12120W_A,0.856379649406364,0.9244600399449453,0.21268891892136688,0.3930145477680293,0.2533506959437621,0.4026834232276869,0.37956436180942044,0.5627372130308821,0.0
CR_02460W_A,TPK1,0.9586345786099085,0.9721645033949854,0.1899681862845828,0.3667008841804857,0.1690467540829865,0.3088657983478866,0.3899982900142075,0.5674964531920368,0.0
CR_02460W_A,PTC1,0.8775149365101862,0.9316825251836545,0.3237393177837425,0.49332855655494584,0.07643489268092822,0.1856275965108257,0.5586991294551136,0.7037723147736352,0.0
CR_02460W_A,TPS2,0.004177357655092513,0.0391912100005043,,,,,0.004177357655092513,0.057655109705318584,0.0
CR_02460W_A,PDE2,0.4744146609751372,0.6451341952365676,,,,,0.4744146609751372,0.628335862091515,0.0
CR_02460W_A,HSP30,0.018143176965010957,0.08948912685635939,,,,,0.018143176965010957,0.11601647097861222,0.0
CR_02460W_A,CAT1,0.4444705106703453,0.6318093209528876,0.9376885499336064,0.9580288655503875,0.32061199063483936,0.4610674808665537,0.6479455398682876,0.7708094645938112,0.0
SRR1,CR_02460W_A,0.9127273308301389,0.9514490963805083,0.9637638045047886,0.9722346937381686,0.8794455942524478,0.9192186095034227,0.9709556708924842,0.9858425551140044,0.0
SRR1,NGS1,0.08977416962226506,0.22487122099557658,0.40847674640521286,0.5647707066153228,0.45142659391805795,0.5832579563980451,0.14227044770824993,0.34331985135689363,0.0
SRR1,C7_03620C_A,0.02033764283047391,0.09454255586058143,0.18324175668126638,0.3596119474869853,0.07459111111159525,0.18228202777896088,0.02584783792498782,0.14956613012905573,0.0
SRR1,NIK1,0.7045462303793295,0.8448284662531921,0.31351741024847085,0.4829955190664969,0.0035290156948869747,0.029426227508925082,0.6797275874105615,0.7922398079583657,0.0
SRR1,C7_00810W_A,0.1008842767031705,0.24325367653661673,0.10206788812455761,0.26847634403147974,0.9403788083765919,0.9525598810239572,0.05126345827075867,0.20784368115219162,0.0
SRR1,CIP1,0.028108010669314627,0.11791653256395404,0.5700171966337795,0.715941598972027,0.09287827479023461,0.20991563839873834,0.610369042773204,0.7444405839296214,0.0
SRR1,MIG1,0.23979373514076502,0.42814383160081226,0.067164434994507,0.21968367279453332,0.2410973395332707,0.3908733061274765,0.08468034014239528,0.261787139516025,0.0
SRR1,PDE1,0.7587243582038112,0.8768172103102304,0.03580554635917941,0.14538286495839225,0.02351099518057019,0.08433760656516462,0.3786554929652737,0.5627372130308821,0.0
SRR1,SKN7,0.18707137262018575,0.36425972932836165,0.6005507269933341,0.7404696136488491,0.27001370501648286,0.4223014346457792,0.8651451347915607,0.9202762481162291,0.0
SRR1,PBS2,0.4702428437769882,0.6436215050104136,0.015607255014390368,0.09149302397953801,8.783779130765763e-05,0.0033139917422780963,0.3851986164298141,0.5668601861535042,0.0
SRR1,RHB1,0.12361812675313542,0.27976733949393806,,,,,0.12361812675313542,0.31854471378609034,0.0
SRR1,RCK2,0.438087937596776,0.6270892964727521,,,,,0.438087937596776,0.602433360495378,0.0
SRR1,EFH1,0.7806539199025985,0.8850478072024419,0.34686587016162534,0.5081689068262233,0.3673900308206755,0.5093953973435608,0.41774178227246817,0.5830775227971686,0.0
SRR1,SSN3,0.29810009718515684,0.4977982205422037,,,,,0.29810009718515684,0.4933475507355529,0.0
SRR1,HOG1,0.9871712169848488,0.9871712169848488,0.36876203793036255,0.5311526601382287,0.19647834482854815,0.3340131862085318,0.54536557806997,0.6960126007060002,0.0
SRR1,FGR15,0.004046403139432506,0.03866562999902172,0.11734874544051298,0.2854626863670085,0.0035371680125817874,0.029426227508925082,0.21714917055724856,0.42403446802789657,0.0
SRR1,SSK1,0.7170097433657316,0.8521021357705469,0.32616584606697197,0.49396821060303475,0.32074259538542865,0.4610674808665537,0.8861630996687676,0.9298471961313125,0.0
SRR1,C1_12120W_A,0.5979787705884989,0.7656502372795668,0.51258993241055,0.665177660505867,0.8602694157231763,0.9066451254656656,0.4299663298373807,0.5959533315885556,0.0
SRR1,TPK1,0.018321063309039088,0.08948912685635939,0.25025888674277813,0.4239997685462176,0.24919457745277745,0.3994582509664305,0.042671940987467114,0.18897673909026402,0.0
SRR1,TPS2,0.010235231779375232,0.06858934543061844,,,,,0.010235231779375232,0.086705607188138,0.0
SRR1,PDE2,0.225431474018122,0.4090546043026765,,,,,0.225431474018122,0.42747640634214734,0.0
SRR1,HSP30,0.0015450101068488521,0.020941720164203967,0.0019112590015832199,0.03605697280596263,0.16613556785876796,0.30497186400365384,2.1018845668653015e-05,0.0035108446355790763,-1.0
SRR1,TYE7,0.7227106532116687,0.8533608628311695,0.9071273493113934,0.9448086337562603,0.7833373639202261,0.8484346517806327,0.7546680249782858,0.8470473500697897,0.0
SRR1,CAT1,0.1382950530144677,0.29983297208178716,0.1765040476984362,0.35077386694499346,0.9208268500559467,0.9376127561767582,0.06323308599295815,0.2231251627947008,0.0
GCN5,SRR1,0.004352356929354803,0.0401038602776264,0.038833723758157176,0.15137674248619032,0.015979872400310062,0.07100147850592312,0.06076841356292378,0.2231251627947008,0.0
GCN5,CR_02460W_A,0.007636832095224194,0.05734446626459935,,,,,0.007636832095224194,0.07801527238519035,0.0
GCN5,NGS1,0.0410308406918721,0.14209338118795975,,,,,0.0410308406918721,0.18888274043507824,0.0
GCN5,C7_03620C_A,0.0005305345121401343,0.016103282839077016,,,,,0.0005305345121401343,0.02258561208825143,0.0
GCN5,NIK1,0.0004899593998317569,0.016103282839077016,,,,,0.0004899593998317569,0.02246275402305593,0.0
GCN5,C7_00810W_A,0.03243244802256778,0.12736757072335458,,,,,0.03243244802256778,0.1673035998280234,0.0
GCN5,CIP1,0.02431983757909205,0.10670570737075251,0.3836330965095827,0.54261618154959,0.024615733227591988,0.08593528296418275,0.2229307202700335,0.4258548374389101,0.0
GCN5,MIG1,0.08588024470979747,0.21722650132478183,0.29232054306269933,0.4611855523765704,0.08685916583076744,0.19893389893776367,0.286438344707698,0.4835584103923809,0.0
GCN5,PDE1,2.9453394593784196e-05,0.0038859973715363043,,,,,2.9453394593784196e-05,0.0035108446355790763,1.0
GCN5,SKN7,0.027330677676906837,0.11559532525642564,,,,,0.027330677676906837,0.15126796140703078,0.0
GCN5,PBS2,0.08799515929258575,0.22149025460963048,0.018565162023507897,0.10287283897732023,0.14480645035495215,0.27485107810090437,0.17558869749057915,0.39048829740442226,0.0
GCN5,RHB1,0.0005833000808656928,0.016137106485927873,,,,,0.0005833000808656928,0.02317645654639686,0.0
GCN5,RCK2,0.0011709705946092866,0.01777120078877623,0.09562220169110136,0.26184916858435314,0.0030836068942646003,0.026793117681276863,0.09833920955853552,0.28590326291164475,0.0
GCN5,SSN3,0.0004536189852855448,0.016103282839077016,0.37723469108526336,0.540053311553675,0.004168699673592867,0.033264521885200224,0.11072805725324764,0.3041194567877216,0.0
GCN5,HOG1,0.09361734040519784,0.2322430175436639,0.0002794127175648368,0.008225211873314884,0.5594081355131835,0.6792813074088657,0.03064642570753851,0.16163955505922964,0.0
GCN5,FGR15,0.00031349472370001836,0.016103282839077016,0.07487033373096581,0.23103220475588354,0.0003575456936302993,0.009111254382018232,0.15741053968636776,0.36935701438218577,0.0
GCN5,SSK1,0.00108088462560283,0.01757066132998156,0.5269790376171442,0.6744758878197687,0.0010910296930007213,0.017807265610520574,0.17912329860575157,0.39539809618158495,0.0
GCN5,C1_12120W_A,0.3756115986539534,0.5656719437523151,0.18895708936133793,0.36625016086086487,0.2419215858896402,0.3908733061274765,0.3070414803823479,0.4959260767151202,0.0
GCN5,TPK1,0.0016040145177842527,0.020941720164203967,,,,,0.0016040145177842527,0.03279423759947843,0.0
GCN5,PTC1,0.01787771419558768,0.08948912685635939,,,,,0.01787771419558768,0.11601647097861222,0.0
GCN5,MSN4,0.01798777937233664,0.08948912685635939,,,,,0.01798777937233664,0.11601647097861222,0.0
GCN5,TPS2,0.007890420745710376,0.05734446626459935,,,,,0.007890420745710376,0.07837817940738974,0.0
GCN5,PDE2,0.046877807097812106,0.15298083492626816,,,,,0.046877807097812106,0.19537883237969242,0.0
GCN5,HSP30,0.007429283054721941,0.057216568003530165,0.27975591779718134,0.4533060002879894,0.007546407349465591,0.04610383240064134,0.19576749963857162,0.41670510637353103,0.0
GCN5,CAT1,0.07130376196011781,0.20105323044492235,,,,,0.07130376196011781,0.2374136431744705,0.0
MNL1,GCN5,0.00012660627453281087,0.009332691094132916,0.028370095581008715,0.12488144877247762,0.6360991972560299,0.740222577759249,0.002798661333043331,0.04389479353931119,0.0
MNL1,SRR1,0.3103616245352088,0.5074917841644001,0.4187810566360975,0.5733891792895405,0.6303651253349942,0.7379424072035411,0.1924175344423288,0.41252104506341,0.0
MNL1,CR_02460W_A,0.43627784243513407,0.6270734448371286,,,,,0.43627784243513407,0.601901838174398,0.0
MNL1,NGS1,0.06850324923783563,0.1974730536688446,,,,,0.06850324923783563,0.23197691219176156,0.0
MNL1,C7_03620C_A,0.8111296687462124,0.8952463480277065,,,,,0.8111296687462124,0.8821888099400679,0.0
MNL1,NIK1,0.7531228992835856,0.8768172103102304,,,,,0.7531228992835856,0.8469080150434283,0.0
MNL1,C7_00810W_A,0.2707345756653772,0.462579606103757,,,,,0.2707345756653772,0.46770378868569507,0.0
MNL1,CIP1,0.9391838929694283,0.9653762724546315,,,,,0.9391838929694283,0.9671903181634702,0.0
MNL1,MIG1,0.11830996346175347,0.2701236333905522,0.6412976189574385,0.7705387207371264,0.3305330939190912,0.4678388520279315,0.23736825680842955,0.4366403736352593,0.0
MNL1,PDE1,0.2979602377646391,0.4977982205422037,0.9107072605633593,0.9448086337562603,0.31491932980034665,0.45774519684734405,0.4540058322741972,0.612188859808646,0.0
MNL1,SKN7,0.07194303974135323,0.20175330710075143,0.6821752438010404,0.8052745359155139,0.27344367631993316,0.4228816933771326,0.8015357329414257,0.8797703440756717,0.0
MNL1,RHB1,0.033199704042349835,0.12784363646158592,,,,,0.033199704042349835,0.16768664075627546,0.0
MNL1,RCK2,0.7929995843396784,0.8866467919026703,0.37132424009222786,0.5332125520836565,0.023187193309072634,0.08433760656516462,0.6540724844842929,0.7750043752537547,0.0
MNL1,EFH1,0.8731499255219466,0.9308788462176125,,,,,0.8731499255219466,0.9248639163955967,0.0
MNL1,SSN3,0.37601836571132574,0.5656719437523151,,,,,0.37601836571132574,0.5602673649098753,0.0
MNL1,HOG1,0.6977172412630399,0.8430468544784726,,,,,0.6977172412630399,0.8029866383174556,0.0
MNL1,FGR15,7.201192415451382e-05,0.006193025477288189,0.15829756784215246,0.3284500196196203,4.2583855462345596e-05,0.002775047914296188,0.2101731446519418,0.42251244629717216,0.0
MNL1,SSK1,0.4967288407270677,0.6709740361653584,,,,,0.4967288407270677,0.6450565988856717,0.0
MNL1,C1_12120W_A,0.4509667702575479,0.6343098767549492,,,,,0.4509667702575479,0.6108549888034057,0.0
MNL1,TPK1,0.6586157522035454,0.81718043175363,,,,,0.6586157522035454,0.777297006561016,0.0
MNL1,PTC1,0.31032910923954904,0.5074917841644001,,,,,0.31032910923954904,0.49927376597080203,0.0
MNL1,MSN4,0.2103681275506296,0.39329693411639455,0.11459742556971629,0.2844759049317303,0.4671776496758291,0.5883111581665862,0.05645605872393731,0.2179936869601242,0.0
MNL1,TPS2,0.009397267756696021,0.06642452277335817,,,,,0.009397267756696021,0.086705607188138,0.0
MNL1,PDE2,0.10737880734985002,0.25300212142704387,,,,,0.10737880734985002,0.29766404270004937,0.0
MNL1,HSP30,0.9796678800440157,0.9834798173204516,0.015325760663299907,0.09149302397953801,0.0016690857724441738,0.019194486383108,0.22997885153253408,0.4310295456395922,0.0
MNL1,YAK1,0.6322108043099709,0.7937790375845822,,,,,0.6322108043099709,0.7612073522600862,0.0
MNL1,TYE7,0.8089685309857889,0.8952463480277065,,,,,0.8089685309857889,0.8821888099400679,0.0
EFG1,MNL1,0.07123681315476733,0.20105323044492235,0.07504867797802586,0.23103220475588354,0.6579612990434595,0.758887516005878,0.024005674861141663,0.1402684531102003,0.0
EFG1,GCN5,0.017913679619094718,0.08948912685635939,0.00016892203783056621,0.006070098517157462,0.0003208680491652482,0.008961386230258004,0.10831158195734007,0.29885973540080873,0.0
EFG1,SRR1,0.21787758832096193,0.4024191527980944,,,,,0.21787758832096193,0.42403446802789657,0.0
EFG1,CR_02460W_A,0.33626032447818044,0.5277980696585196,,,,,0.33626032447818044,0.5282480714466438,0.0
EFG1,NGS1,0.002365384783603732,0.02653344670303317,,,,,0.002365384783603732,0.042720282758418916,0.0
EFG1,C7_03620C_A,0.8526396937017614,0.9223523730610249,,,,,0.8526396937017614,0.9139806788601615,0.0
EFG1,NIK1,0.900265488912581,0.9441808786156337,0.5223893020629851,0.670423327715711,0.37459596956476043,0.5175513219074959,0.5784166174897896,0.7152205477674576,0.0
EFG1,C7_00810W_A,0.27328547078258053,0.46386612803885374,,,,,0.27328547078258053,0.4691139849709984,0.0
EFG1,CIP1,0.1069783427453492,0.25300212142704387,0.010125452466278363,0.07569981129550966,0.01729389938759271,0.07262488126282599,0.06986805156882508,0.2339402176124705,0.0
EFG1,MIG1,0.04144466860629921,0.14256966000566929,,,,,0.04144466860629921,0.18888274043507824,0.0
EFG1,SKN7,0.41606608355116254,0.6081872496101979,,,,,0.41606608355116254,0.5830775227971686,0.0
EFG1,RHB1,0.5772035490969667,0.7521137154899868,,,,,0.5772035490969667,0.7152043976336635,0.0
EFG1,TPK2,0.14150465062462733,0.3046367324009218,,,,,0.14150465062462733,0.34331985135689363,0.0
EFG1,EFH1,0.412703853410598,0.6067099383472039,,,,,0.412703853410598,0.5814928998409372,0.0
EFG1,SSN3,0.025592363243684236,0.11004716194784221,0.09747530706559056,0.26234782644510374,0.3034686658855283,0.4476844828305451,0.019305771805391007,0.12038008280337235,0.0
EFG1,SSK1,0.6805818484474551,0.8295008966248186,,,,,0.6805818484474551,0.7922398079583657,0.0
EFG1,C1_12120W_A,0.3145386948438129,0.5093893579306176,,,,,0.3145386948438129,0.5012434816227607,0.0
EFG1,TPK1,0.19577747893376715,0.3755434168394938,0.15238354196237913,0.3273485225365564,0.038957110699852006,0.1258862006912573,0.6713616077376992,0.7876604689206077,0.0
EFG1,PTC1,0.4147460041017958,0.6079799378310415,,,,,0.4147460041017958,0.5829920246336564,0.0
EFG1,MSN4,0.11240245225524768,0.260088185487479,,,,,0.11240245225524768,0.3073021171748973,0.0
EFG1,HSP30,0.03416406488666457,0.12962248148175673,0.019024227654487514,0.10419082820073976,0.22852670938004196,0.3754367368386404,0.003937767049669151,0.05587878956197176,0.0
TRX1,EFG1,0.766367704781246,0.8768198130091418,0.7240348645378296,0.8337907608736375,0.5020206215861174,0.6192115553317725,0.9927694946701946,0.9944380148293042,0.0
TRX1,MNL1,0.14228188470663208,0.3046367324009218,,,,,0.14228188470663208,0.34331985135689363,0.0
TRX1,GCN5,0.01080529497501367,0.07136769664764857,,,,,0.01080529497501367,0.086705607188138,0.0
TRX1,SRR1,0.09772075628762816,0.240361879885425,0.0060906605332539466,0.05954790193875638,0.22519913499003308,0.37469302885575717,0.013385415126052765,0.09611695680876443,0.0
TRX1,CR_02460W_A,0.04888911419931301,0.15766739329278445,,,,,0.04888911419931301,0.2023466115471566,0.0
TRX1,NGS1,0.0016614960241458445,0.020941720164203967,,,,,0.0016614960241458445,0.03279423759947843,0.0
TRX1,C7_03620C_A,0.265122940257867,0.45753657917411156,,,,,0.265122940257867,0.46285512374431953,0.0
TRX1,NIK1,0.5904068721360367,0.7616248650554873,,,,,0.5904068721360367,0.7285351879773869,0.0
TRX1,C7_00810W_A,0.40157229470713945,0.5971507321869854,0.2044600134261329,0.38214550128455793,0.6755628749208085,0.7723540470585851,0.34787857201805433,0.5316298177506676,0.0
TRX1,CIP1,0.017504708789856296,0.08948912685635939,0.005702361968081361,0.05838722797752872,0.5697946931115432,0.685506846174195,0.0011707271599362859,0.03033710379660984,0.0
TRX1,MIG1,0.30243998148571255,0.49859115158666995,0.026246246872945432,0.11886521420343556,0.08518335218068669,0.19825411132528867,0.07378560064949986,0.2443123221505662,0.0
TRX1,PDE1,0.040476639004117805,0.14208126344302577,,,,,0.040476639004117805,0.18846935036292353,0.0
TRX1,SKN7,0.0830563522308156,0.21514270065562666,,,,,0.0830563522308156,0.259170606961079,0.0
TRX1,PBS2,0.19230251080839994,0.370254087974382,,,,,0.19230251080839994,0.41252104506341,0.0
TRX1,RHB1,1.7619284197901264e-05,0.0038859973715363043,0.003199680233141194,0.045668163327560685,1.6654382779776856e-05,0.0016279659167231875,0.05514399974256148,0.21480930618671007,0.0
TRX1,TPK2,0.36625869176568204,0.5574911060504187,0.38175153178688787,0.541581239372362,0.15632356479313025,0.2924522193019805,0.8054982687356163,0.880875170947573,0.0
TRX1,RCK2,0.4750988259494102,0.6451341952365676,0.06530055188894979,0.21918594848928294,0.0022953927843146703,0.02199203346302934,0.5557805740938282,0.7033389823097107,0.0
TRX1,EFH1,0.2530235928271247,0.44257686067388596,0.11287679395335412,0.2844759049317303,0.4560126756011717,0.586516303158086,0.054719250935614486,0.21455706287911994,0.0
TRX1,SSN3,0.018534272793626953,0.08948912685635939,0.5782909642598649,0.7224802232530407,0.015494229189672068,0.07100147850592312,0.3412340729982514,0.5282480714466438,0.0
TRX1,FGR15,0.04343928398551371,0.14786931851017357,,,,,0.04343928398551371,0.18897673909026402,0.0
TRX1,SSK1,0.1997745422802407,0.38038252330850253,0.8897329663450904,0.9354112213136999,0.38355266569044283,0.5251845667983025,0.6996532571514957,0.8034553781547041,0.0
TRX1,C1_12120W_A,0.7889984945448121,0.8866467919026703,0.2876212296616027,0.45986454333783444,0.28337790593662926,0.433207356419503,0.3843295711405356,0.5668601861535042,0.0
TRX1,TPK1,0.019439039583536984,0.0911867675009553,0.02324907896142698,0.1119006917261007,0.10962390007485079,0.23044594047992825,0.02820414699910428,0.15143848298618154,0.0
TRX1,PTC1,0.05883286934711676,0.1807009558518586,,,,,0.05883286934711676,0.22076095511789615,0.0
TRX1,MSN4,0.9365686233333115,0.9646096000798179,0.038888717284138064,0.15137674248619032,0.00805719971151968,0.0470203744358835,0.24270531819666602,0.43967285606447704,0.0
TRX1,TPS2,0.06326871226896717,0.1872061169832776,,,,,0.06326871226896717,0.2231251627947008,0.0
TRX1,PDE2,0.894110766773464,0.9415533788879743,0.01573446909202246,0.09149302397953801,0.01578740086933295,0.07100147850592312,0.21275081772285975,0.42251244629717216,0.0
TRX1,YAK1,0.06444215790261548,0.1889326902144863,,,,,0.06444215790261548,0.22486573013810443,0.0
TRX1,TYE7,0.011131549275816534,0.0714678343433005,0.33493577589234363,0.5040087873651561,0.0011733667958925519,0.017807265610520574,0.3926669136264415,0.5674964531920368,0.0
TRX1,CAT1,0.24166930704152872,0.4300046980463063,,,,,0.24166930704152872,0.43967285606447704,0.0
YAK1,CAT1,,,0.04625154883983132,0.17153133467370513,,,0.04625154883983132,0.1948367508032592,0.0
PDE2,CAT1,,,0.07831055991095917,0.239508270896505,,,0.07831055991095917,0.2536581179724547,0.0
PTC1,MSN4,,,0.012929099413809061,0.08341925786169956,,,0.012929099413809061,0.09416592624491915,0.0
PTC1,YAK1,,,0.2215071564537552,0.3951889041277224,,,0.2215071564537552,0.42574615551520745,0.0
TPK1,PDE2,,,0.0030385674587184385,0.04472391478301202,,,0.0030385674587184385,0.04643554372810742,0.0
TPK1,YAK1,,,0.6506752818053352,0.7778377099754133,,,0.6506752818053352,0.7725148764063342,0.0
C1_12120W_A,YAK1,,,0.21645906718170058,0.3930145477680293,,,0.21645906718170058,0.42403446802789657,0.0
SSK1,CAT1,,,0.002471418089325334,0.04182326593961869,,,0.002471418089325334,0.04320403421209311,0.0
FGR15,TPS2,,,0.11475673447352178,0.2844759049317303,,,0.11475673447352178,0.3082721291302047,0.0
HOG1,TPS2,,,0.0822355873193622,0.2405774014125441,,,0.0822355873193622,0.259170606961079,0.0
SSN3,PDE2,,,0.009201335503064153,0.07345472918547824,,,0.009201335503064153,0.086705607188138,0.0
EFH1,PDE2,,,2.321443146453947e-05,0.0027334993049495226,,,2.321443146453947e-05,0.0035108446355790763,1.0
RCK2,HSP30,,,0.40700861696420537,0.5647707066153228,,,0.40700861696420537,0.576192721403008,0.0
RCK2,CAT1,,,0.3137932671642209,0.4829955190664969,,,0.3137932671642209,0.5012434816227607,0.0
GCN4,PDE2,,,0.005234317446226349,0.057334035283083964,,,0.005234317446226349,0.0649927749573105,0.0
C2_10540W_A,TPK2,,,0.23607484095304482,0.40929877393448433,,,0.23607484095304482,0.43560558887930256,0.0
C3_00570C_A,GCN4,,,0.15828453593013833,0.3284500196196203,,,0.15828453593013833,0.369831715251356,0.0
C3_00570C_A,HOG1,,,0.022496882674541335,0.1119006917261007,,,0.022496882674541335,0.13543577852552158,0.0
C3_00570C_A,C1_12120W_A,,,0.11563359672408907,0.2846580672936103,,,0.11563359672408907,0.3082721291302047,0.0
C3_00570C_A,PDE2,,,0.007720032849217227,0.06493099057109489,,,0.007720032849217227,0.07801527238519035,0.0
RHB1,C2_10540W_A,,,0.35759264169914556,0.516644583559195,,,0.35759264169914556,0.541129274577166,0.0
RHB1,GCN4,,,0.09283481964671766,0.255702924290082,,,0.09283481964671766,0.27255937196770313,0.0
RHB1,HOG1,,,0.002753238664739039,0.04270069248460239,,,0.002753238664739039,0.04389479353931119,0.0
RHB1,MSN4,,,0.9910404910415089,0.9931490878309589,,,0.9910404910415089,0.9943773277116824,0.0
RHB1,PDE2,,,0.00020097869315529004,0.006310730965076107,,,0.00020097869315529004,0.014016911427204806,0.0
RHB1,YAK1,,,0.9811333354775169,0.9874226517305779,,,0.9811333354775169,0.9910497887435008,0.0
PBS2,TPK1,,,0.08897221539847201,0.2532560325144711,,,0.08897221539847201,0.26809031085198687,0.0
PBS2,MSN4,,,0.3430520237505369,0.5065125491739902,,,0.3430520237505369,0.5285851112839609,0.0
PBS2,PDE2,,,0.02317632821686702,0.1119006917261007,,,0.02317632821686702,0.13813091617252743,0.0
SKN7,C3_00570C_A,,,0.042150007513196995,0.1614036873066324,,,0.042150007513196995,0.18888274043507824,0.0
SKN7,C1_12120W_A,,,0.4967801659203411,0.6499540504124462,,,0.4967801659203411,0.6450565988856717,0.0
PDE1,PBS2,,,0.08096922960900384,0.2405774014125441,,,0.08096922960900384,0.259170606961079,0.0
PDE1,PDE2,,,0.125372616173117,0.29378359312208013,,,0.125372616173117,0.31854471378609034,0.0
